in:143 out:143 type:B q:1.14 q-aq:0.83 q-noVbv:1.14 q-Rceq:1.08 tex:35991 mv:937 misc:424 icu:29.25 pcu:58.00 scu:1736.75 ;
in:142 out:144 type:b q:2.27 q-aq:1.88 q-noVbv:2.27 q-Rceq:1.08 tex:12626 mv:677 misc:490 icu:21.00 pcu:38.25 scu:1764.75 ;
in:144 out:145 type:b q:2.27 q-aq:1.97 q-noVbv:2.27 q-Rceq:1.08 tex:13833 mv:730 misc:467 icu:21.50 pcu:48.00 scu:1754.50 ;
in:149 out:146 type:P q:0.00 q-aq:0.00 q-noVbv:-7.97 q-Rceq:1.08 tex:25861 mv:824 misc:427 icu:24.25 pcu:71.75 scu:1728.00 ;
in:147 out:147 type:B q:1.14 q-aq:0.88 q-noVbv:1.14 q-Rceq:1.08 tex:4477 mv:313 misc:371 icu:10.50 pcu:37.00 scu:1776.50 ;
in:146 out:148 type:b q:2.27 q-aq:1.90 q-noVbv:2.27 q-Rceq:1.08 tex:3324 mv:142 misc:269 icu:1.25 pcu:16.75 scu:1806.00 ;
in:148 out:149 type:b q:2.27 q-aq:1.90 q-noVbv:2.27 q-Rceq:1.08 tex:2715 mv:252 misc:302 icu:1.75 pcu:14.25 scu:1808.00 ;
in:153 out:150 type:P q:0.00 q-aq:0.00 q-noVbv:-8.00 q-Rceq:1.08 tex:44452 mv:1372 misc:515 icu:55.50 pcu:42.00 scu:1726.50 ;
in:151 out:151 type:B q:1.14 q-aq:0.81 q-noVbv:1.14 q-Rceq:1.08 tex:24741 mv:758 misc:447 icu:12.50 pcu:59.50 scu:1752.00 ;
in:150 out:152 type:b q:2.27 q-aq:1.82 q-noVbv:2.27 q-Rceq:1.08 tex:9981 mv:363 misc:469 icu:6.50 pcu:76.75 scu:1740.75 ;
in:152 out:153 type:b q:2.27 q-aq:1.91 q-noVbv:2.27 q-Rceq:1.08 tex:12001 mv:572 misc:447 icu:11.00 pcu:47.25 scu:1765.75 ;
in:158 out:154 type:P q:0.00 q-aq:0.00 q-noVbv:-8.00 q-Rceq:1.08 tex:44959 mv:1300 misc:572 icu:43.75 pcu:83.00 scu:1697.25 ;
in:156 out:155 type:B q:1.14 q-aq:0.95 q-noVbv:1.14 q-Rceq:1.08 tex:3676 mv:132 misc:473 icu:4.25 pcu:64.75 scu:1755.00 ;
in:154 out:156 type:b q:2.27 q-aq:1.94 q-noVbv:2.27 q-Rceq:1.08 tex:13745 mv:735 misc:475 icu:10.50 pcu:69.50 scu:1744.00 ;
in:155 out:157 type:b q:2.27 q-aq:1.64 q-noVbv:2.27 q-Rceq:1.08 tex:1079 mv:144 misc:279 icu:4.00 pcu:52.00 scu:1768.00 ;
in:157 out:158 type:b q:2.27 q-aq:1.72 q-noVbv:2.27 q-Rceq:1.08 tex:800 mv:136 misc:309 icu:8.00 pcu:15.25 scu:1800.75 ;
in:159 out:159 type:P q:0.00 q-aq:0.00 q-noVbv:-8.00 q-Rceq:1.08 tex:1025 mv:127 misc:312 icu:0.00 pcu:43.00 scu:1781.00 ;
in:163 out:160 type:P q:0.00 q-aq:0.00 q-noVbv:-8.00 q-Rceq:1.08 tex:437897 mv:10420 misc:1229 icu:1452.50 pcu:154.25 scu:217.25 ;
in:161 out:161 type:B q:1.14 q-aq:0.79 q-noVbv:1.14 q-Rceq:1.08 tex:2022 mv:174 misc:339 icu:8.00 pcu:31.25 scu:1784.75 ;
in:160 out:162 type:b q:2.27 q-aq:1.94 q-noVbv:2.27 q-Rceq:1.08 tex:850 mv:70 misc:240 icu:0.00 pcu:36.00 scu:1788.00 ;
in:162 out:163 type:b q:2.27 q-aq:2.07 q-noVbv:2.27 q-Rceq:1.08 tex:461 mv:65 misc:281 icu:0.00 pcu:25.50 scu:1798.50 ;
in:168 out:164 type:P q:0.00 q-aq:0.00 q-noVbv:-8.00 q-Rceq:1.08 tex:24191 mv:1018 misc:963 icu:15.50 pcu:95.50 scu:1713.00 ;
in:166 out:165 type:B q:1.14 q-aq:1.32 q-noVbv:1.14 q-Rceq:1.08 tex:4393 mv:194 misc:643 icu:0.25 pcu:29.75 scu:1794.00 ;
in:164 out:166 type:b q:2.27 q-aq:1.97 q-noVbv:2.27 q-Rceq:1.08 tex:1800 mv:149 misc:419 icu:0.00 pcu:23.50 scu:1800.50 ;
in:165 out:167 type:b q:2.27 q-aq:2.01 q-noVbv:2.27 q-Rceq:1.08 tex:1176 mv:114 misc:367 icu:0.00 pcu:17.50 scu:1806.50 ;
in:167 out:168 type:b q:2.27 q-aq:1.94 q-noVbv:2.27 q-Rceq:1.08 tex:7 mv:84 misc:322 icu:0.00 pcu:20.00 scu:1804.00 ;
in:170 out:169 type:P q:0.00 q-aq:0.00 q-noVbv:-8.00 q-Rceq:1.08 tex:1964 mv:88 misc:358 icu:5.00 pcu:7.00 scu:1812.00 ;
in:169 out:170 type:b q:2.27 q-aq:1.92 q-noVbv:2.27 q-Rceq:1.08 tex:424 mv:87 misc:240 icu:0.00 pcu:6.75 scu:1817.25 ;
in:171 out:171 type:P q:0.00 q-aq:0.00 q-noVbv:-8.00 q-Rceq:1.08 tex:1875 mv:159 misc:290 icu:4.25 pcu:18.00 scu:1801.75 ;
in:174 out:172 type:P q:0.00 q-aq:0.00 q-noVbv:-8.00 q-Rceq:1.08 tex:1738 mv:145 misc:297 icu:2.50 pcu:5.50 scu:1816.00 ;
in:173 out:173 type:B q:1.14 q-aq:0.93 q-noVbv:1.14 q-Rceq:1.08 tex:188 mv:150 misc:262 icu:0.25 pcu:3.50 scu:1820.25 ;
in:172 out:174 type:b q:2.27 q-aq:1.90 q-noVbv:2.27 q-Rceq:1.08 tex:161 mv:62 misc:213 icu:0.50 pcu:1.00 scu:1822.50 ;
in:178 out:175 type:P q:0.00 q-aq:0.00 q-noVbv:-8.00 q-Rceq:1.08 tex:5301 mv:229 misc:336 icu:4.75 pcu:10.50 scu:1808.75 ;
in:176 out:176 type:B q:1.14 q-aq:0.99 q-noVbv:1.14 q-Rceq:1.08 tex:1874 mv:108 misc:236 icu:0.50 pcu:25.00 scu:1798.50 ;
in:175 out:177 type:b q:2.27 q-aq:1.90 q-noVbv:2.27 q-Rceq:1.08 tex:2869 mv:136 misc:243 icu:1.00 pcu:36.75 scu:1786.25 ;
in:177 out:178 type:b q:2.27 q-aq:1.94 q-noVbv:2.27 q-Rceq:1.08 tex:61 mv:52 misc:214 icu:0.00 pcu:17.00 scu:1807.00 ;
in:180 out:179 type:P q:0.00 q-aq:0.00 q-noVbv:-8.00 q-Rceq:1.08 tex:206 mv:68 misc:204 icu:4.00 pcu:0.00 scu:1820.00 ;
in:179 out:180 type:b q:2.27 q-aq:1.90 q-noVbv:2.27 q-Rceq:1.08 tex:207 mv:52 misc:200 icu:4.00 pcu:1.00 scu:1819.00 ;
in:181 out:181 type:P q:0.00 q-aq:0.00 q-noVbv:-8.00 q-Rceq:1.08 tex:0 mv:64 misc:198 icu:0.00 pcu:0.00 scu:1824.00 ;
in:184 out:182 type:P q:0.00 q-aq:0.00 q-noVbv:-8.00 q-Rceq:1.08 tex:375 mv:89 misc:219 icu:0.00 pcu:0.75 scu:1823.25 ;
in:183 out:183 type:B q:1.14 q-aq:0.93 q-noVbv:1.14 q-Rceq:1.08 tex:224 mv:59 misc:222 icu:4.00 pcu:17.00 scu:1803.00 ;
in:182 out:184 type:b q:2.27 q-aq:1.94 q-noVbv:2.27 q-Rceq:1.08 tex:0 mv:48 misc:181 icu:0.00 pcu:0.00 scu:1824.00 ;
in:189 out:185 type:P q:0.00 q-aq:0.00 q-noVbv:-8.00 q-Rceq:1.08 tex:11158 mv:244 misc:266 icu:5.50 pcu:3.75 scu:1814.75 ;
in:187 out:186 type:B q:1.14 q-aq:1.06 q-noVbv:1.14 q-Rceq:1.08 tex:345 mv:64 misc:237 icu:0.00 pcu:20.50 scu:1803.50 ;
in:185 out:187 type:b q:2.27 q-aq:1.93 q-noVbv:2.27 q-Rceq:1.08 tex:38 mv:56 misc:187 icu:0.00 pcu:17.00 scu:1807.00 ;
in:186 out:188 type:b q:2.27 q-aq:1.91 q-noVbv:2.27 q-Rceq:1.08 tex:421 mv:72 misc:238 icu:0.00 pcu:21.75 scu:1802.25 ;
in:188 out:189 type:b q:2.27 q-aq:1.94 q-noVbv:2.27 q-Rceq:1.08 tex:3 mv:54 misc:193 icu:0.00 pcu:4.00 scu:1820.00 ;
in:193 out:190 type:P q:0.00 q-aq:0.00 q-noVbv:-8.00 q-Rceq:1.08 tex:56097 mv:1381 misc:785 icu:55.75 pcu:61.50 scu:1706.75 ;
in:191 out:191 type:B q:1.14 q-aq:0.86 q-noVbv:1.14 q-Rceq:1.08 tex:1407 mv:164 misc:250 icu:0.25 pcu:30.75 scu:1793.00 ;
in:190 out:192 type:b q:2.27 q-aq:1.96 q-noVbv:2.27 q-Rceq:1.08 tex:399 mv:64 misc:221 icu:0.00 pcu:5.50 scu:1818.50 ;
in:192 out:193 type:b q:2.27 q-aq:1.93 q-noVbv:2.27 q-Rceq:1.08 tex:10732 mv:732 misc:577 icu:19.00 pcu:91.75 scu:1713.25 ;
in:195 out:194 type:P q:0.00 q-aq:0.00 q-noVbv:-8.00 q-Rceq:1.08 tex:404232 mv:8115 misc:1152 icu:586.50 pcu:141.75 scu:1095.75 ;
in:194 out:195 type:b q:2.27 q-aq:1.95 q-noVbv:2.27 q-Rceq:1.08 tex:22123 mv:1446 misc:739 icu:39.00 pcu:110.25 scu:1674.75 ;
in:200 out:196 type:P q:0.00 q-aq:0.01 q-noVbv:-8.00 q-Rceq:1.08 tex:339920 mv:8311 misc:988 icu:533.25 pcu:160.00 scu:1130.75 ;
in:198 out:197 type:B q:1.14 q-aq:1.17 q-noVbv:1.14 q-Rceq:1.08 tex:22841 mv:948 misc:1075 icu:43.50 pcu:96.25 scu:1684.25 ;
in:196 out:198 type:b q:2.27 q-aq:2.33 q-noVbv:2.27 q-Rceq:1.08 tex:19905 mv:665 misc:1017 icu:26.75 pcu:120.75 scu:1676.50 ;
in:197 out:199 type:b q:2.27 q-aq:2.22 q-noVbv:2.27 q-Rceq:1.08 tex:14418 mv:494 misc:918 icu:28.75 pcu:94.50 scu:1700.75 ;
in:199 out:200 type:b q:2.27 q-aq:2.32 q-noVbv:2.27 q-Rceq:1.08 tex:3249 mv:294 misc:561 icu:12.25 pcu:43.50 scu:1768.25 ;
in:205 out:201 type:P q:0.00 q-aq:0.00 q-noVbv:-8.00 q-Rceq:1.08 tex:286312 mv:5606 misc:1042 icu:56.50 pcu:168.50 scu:1599.00 ;
in:203 out:202 type:B q:1.14 q-aq:1.05 q-noVbv:1.14 q-Rceq:1.08 tex:7692 mv:456 misc:679 icu:4.25 pcu:55.50 scu:1764.25 ;
in:201 out:203 type:b q:2.27 q-aq:1.86 q-noVbv:2.27 q-Rceq:1.08 tex:27069 mv:1077 misc:660 icu:2.75 pcu:45.75 scu:1775.50 ;
in:202 out:204 type:b q:2.27 q-aq:1.71 q-noVbv:2.27 q-Rceq:1.08 tex:3152 mv:249 misc:427 icu:0.50 pcu:16.25 scu:1807.25 ;
in:204 out:205 type:b q:2.27 q-aq:1.94 q-noVbv:2.27 q-Rceq:1.08 tex:0 mv:50 misc:217 icu:0.00 pcu:0.00 scu:1824.00 ;
in:210 out:206 type:P q:0.00 q-aq:0.00 q-noVbv:-8.00 q-Rceq:1.08 tex:110090 mv:2769 misc:797 icu:33.50 pcu:55.25 scu:1735.25 ;
in:208 out:207 type:B q:1.14 q-aq:1.06 q-noVbv:1.14 q-Rceq:1.08 tex:1219 mv:147 misc:295 icu:1.00 pcu:9.00 scu:1814.00 ;
in:206 out:208 type:b q:2.27 q-aq:2.14 q-noVbv:2.27 q-Rceq:1.08 tex:2431 mv:182 misc:369 icu:0.00 pcu:20.25 scu:1803.75 ;
in:207 out:209 type:b q:2.27 q-aq:2.03 q-noVbv:2.27 q-Rceq:1.08 tex:768 mv:132 misc:282 icu:0.00 pcu:37.25 scu:1786.75 ;
in:209 out:210 type:b q:2.27 q-aq:1.94 q-noVbv:2.27 q-Rceq:1.08 tex:92 mv:38 misc:231 icu:0.00 pcu:1.00 scu:1823.00 ;
in:215 out:211 type:P q:0.00 q-aq:0.00 q-noVbv:-8.00 q-Rceq:1.08 tex:34778 mv:1094 misc:494 icu:3.00 pcu:37.50 scu:1783.50 ;
in:213 out:212 type:B q:1.14 q-aq:0.97 q-noVbv:1.14 q-Rceq:1.08 tex:1199 mv:197 misc:289 icu:0.00 pcu:25.25 scu:1798.75 ;
in:211 out:213 type:b q:2.27 q-aq:1.94 q-noVbv:2.27 q-Rceq:1.08 tex:51 mv:139 misc:278 icu:0.25 pcu:9.00 scu:1814.75 ;
in:212 out:214 type:b q:2.27 q-aq:1.94 q-noVbv:2.27 q-Rceq:1.08 tex:113 mv:71 misc:243 icu:0.00 pcu:8.00 scu:1816.00 ;
in:214 out:215 type:b q:2.27 q-aq:1.74 q-noVbv:2.27 q-Rceq:1.08 tex:354 mv:97 misc:258 icu:0.00 pcu:5.25 scu:1818.75 ;
in:220 out:216 type:P q:0.00 q-aq:0.00 q-noVbv:-8.00 q-Rceq:1.08 tex:74234 mv:1654 misc:607 icu:14.25 pcu:48.50 scu:1761.25 ;
in:218 out:217 type:B q:1.14 q-aq:0.97 q-noVbv:1.14 q-Rceq:1.08 tex:3489 mv:254 misc:438 icu:0.00 pcu:48.50 scu:1775.50 ;
in:216 out:218 type:b q:2.27 q-aq:1.62 q-noVbv:2.27 q-Rceq:1.08 tex:8077 mv:324 misc:502 icu:0.00 pcu:57.75 scu:1766.25 ;
in:217 out:219 type:b q:2.27 q-aq:1.83 q-noVbv:2.27 q-Rceq:1.08 tex:7882 mv:420 misc:519 icu:3.00 pcu:73.75 scu:1747.25 ;
in:219 out:220 type:b q:2.27 q-aq:1.94 q-noVbv:2.27 q-Rceq:1.08 tex:580 mv:102 misc:269 icu:0.00 pcu:17.50 scu:1806.50 ;
in:222 out:221 type:P q:0.00 q-aq:0.00 q-noVbv:-8.00 q-Rceq:1.08 tex:13666 mv:458 misc:396 icu:0.75 pcu:19.25 scu:1804.00 ;
in:221 out:222 type:b q:2.27 q-aq:1.84 q-noVbv:2.27 q-Rceq:1.08 tex:141 mv:77 misc:223 icu:0.00 pcu:12.00 scu:1812.00 ;
in:223 out:223 type:P q:0.00 q-aq:0.00 q-noVbv:-8.00 q-Rceq:1.08 tex:414 mv:90 misc:242 icu:0.00 pcu:1.75 scu:1822.25 ;
in:226 out:224 type:P q:0.00 q-aq:0.00 q-noVbv:-8.00 q-Rceq:1.08 tex:33995 mv:743 misc:422 icu:6.75 pcu:20.25 scu:1797.00 ;
in:225 out:225 type:B q:1.14 q-aq:1.17 q-noVbv:1.14 q-Rceq:1.08 tex:949 mv:131 misc:281 icu:0.25 pcu:8.50 scu:1815.25 ;
in:224 out:226 type:b q:2.27 q-aq:1.94 q-noVbv:2.27 q-Rceq:1.08 tex:3 mv:65 misc:199 icu:0.00 pcu:1.00 scu:1823.00 ;
in:231 out:227 type:P q:0.00 q-aq:0.00 q-noVbv:-8.00 q-Rceq:1.08 tex:17929 mv:597 misc:423 icu:3.50 pcu:23.50 scu:1797.00 ;
in:229 out:228 type:B q:1.14 q-aq:0.98 q-noVbv:1.14 q-Rceq:1.08 tex:12577 mv:529 misc:415 icu:1.25 pcu:31.50 scu:1791.25 ;
in:227 out:229 type:b q:2.27 q-aq:2.24 q-noVbv:2.27 q-Rceq:1.08 tex:1084 mv:244 misc:316 icu:0.00 pcu:8.75 scu:1815.25 ;
in:228 out:230 type:b q:2.27 q-aq:2.14 q-noVbv:2.27 q-Rceq:1.08 tex:795 mv:131 misc:261 icu:0.00 pcu:9.00 scu:1815.00 ;
in:230 out:231 type:b q:2.27 q-aq:2.04 q-noVbv:2.27 q-Rceq:1.08 tex:826 mv:120 misc:253 icu:0.00 pcu:14.50 scu:1809.50 ;
in:232 out:232 type:P q:0.00 q-aq:0.00 q-noVbv:-8.00 q-Rceq:1.08 tex:45714 mv:1292 misc:490 icu:10.25 pcu:32.25 scu:1781.50 ;
in:233 out:233 type:P q:0.00 q-aq:0.00 q-noVbv:-8.00 q-Rceq:1.08 tex:427 mv:80 misc:290 icu:0.00 pcu:6.50 scu:1817.50 ;
in:236 out:234 type:P q:0.00 q-aq:0.00 q-noVbv:-8.00 q-Rceq:1.08 tex:2164 mv:131 misc:298 icu:0.25 pcu:7.25 scu:1816.50 ;
in:235 out:235 type:B q:1.14 q-aq:0.97 q-noVbv:1.14 q-Rceq:1.08 tex:3 mv:65 misc:204 icu:0.00 pcu:4.00 scu:1820.00 ;
in:234 out:236 type:b q:2.27 q-aq:1.94 q-noVbv:2.27 q-Rceq:1.08 tex:0 mv:42 misc:180 icu:0.00 pcu:0.00 scu:1824.00 ;
in:240 out:237 type:P q:0.00 q-aq:0.00 q-noVbv:-8.00 q-Rceq:1.08 tex:88750 mv:1806 misc:587 icu:39.50 pcu:55.50 scu:1729.00 ;
in:238 out:238 type:B q:1.14 q-aq:0.97 q-noVbv:1.14 q-Rceq:1.08 tex:3 mv:52 misc:210 icu:0.00 pcu:16.00 scu:1808.00 ;
in:237 out:239 type:b q:2.27 q-aq:1.82 q-noVbv:2.27 q-Rceq:1.08 tex:332 mv:51 misc:235 icu:1.00 pcu:16.25 scu:1806.75 ;
in:239 out:240 type:b q:2.27 q-aq:1.82 q-noVbv:2.27 q-Rceq:1.08 tex:336 mv:70 misc:238 icu:1.00 pcu:32.25 scu:1790.75 ;
in:241 out:241 type:P q:0.00 q-aq:0.00 q-noVbv:-8.00 q-Rceq:1.08 tex:251329 mv:6844 misc:960 icu:561.50 pcu:167.25 scu:1095.25 ;
in:242 out:242 type:P q:0.00 q-aq:0.00 q-noVbv:-8.00 q-Rceq:1.08 tex:176569 mv:4746 misc:781 icu:549.50 pcu:104.25 scu:1170.25 ;
in:246 out:243 type:P q:0.00 q-aq:0.00 q-noVbv:-8.00 q-Rceq:1.08 tex:91596 mv:2224 misc:1020 icu:68.75 pcu:234.50 scu:1520.75 ;
in:244 out:244 type:B q:1.14 q-aq:0.69 q-noVbv:1.14 q-Rceq:1.08 tex:7197 mv:595 misc:583 icu:68.25 pcu:102.50 scu:1653.25 ;
in:243 out:245 type:b q:2.27 q-aq:1.72 q-noVbv:2.27 q-Rceq:1.08 tex:3528 mv:356 misc:487 icu:21.00 pcu:78.50 scu:1724.50 ;
in:245 out:246 type:b q:2.27 q-aq:1.88 q-noVbv:2.27 q-Rceq:1.08 tex:1051 mv:176 misc:365 icu:0.25 pcu:40.75 scu:1783.00 ;
in:250 out:247 type:i q:0.00 q-aq:0.00 q-noVbv:0.00 q-Rceq:1.08 tex:452037 mv:27025 misc:848 icu:1824.00 pcu:0.00 scu:0.00 ;
in:248 out:248 type:B q:1.14 q-aq:0.96 q-noVbv:1.14 q-Rceq:1.08 tex:905 mv:129 misc:379 icu:0.00 pcu:11.25 scu:1812.75 ;
in:247 out:249 type:b q:2.27 q-aq:1.96 q-noVbv:2.27 q-Rceq:1.08 tex:567 mv:120 misc:290 icu:0.00 pcu:4.75 scu:1819.25 ;
in:249 out:250 type:b q:2.27 q-aq:1.90 q-noVbv:2.27 q-Rceq:1.08 tex:381 mv:94 misc:314 icu:0.00 pcu:1.00 scu:1823.00 ;
in:255 out:251 type:P q:0.00 q-aq:0.00 q-noVbv:-8.00 q-Rceq:1.08 tex:3979 mv:123 misc:576 icu:0.50 pcu:8.25 scu:1815.25 ;
in:253 out:252 type:B q:1.14 q-aq:1.00 q-noVbv:1.14 q-Rceq:1.08 tex:1078 mv:95 misc:331 icu:0.00 pcu:25.75 scu:1798.25 ;
in:251 out:253 type:b q:2.27 q-aq:1.97 q-noVbv:2.27 q-Rceq:1.08 tex:1004 mv:85 misc:324 icu:0.00 pcu:3.25 scu:1820.75 ;
in:252 out:254 type:b q:2.27 q-aq:1.97 q-noVbv:2.27 q-Rceq:1.08 tex:587 mv:80 misc:305 icu:0.00 pcu:6.25 scu:1817.75 ;
in:254 out:255 type:b q:2.27 q-aq:1.97 q-noVbv:2.27 q-Rceq:1.08 tex:54 mv:111 misc:313 icu:0.00 pcu:21.50 scu:1802.50 ;
in:259 out:256 type:P q:0.00 q-aq:0.00 q-noVbv:-8.00 q-Rceq:1.08 tex:4619 mv:225 misc:299 icu:1.00 pcu:5.25 scu:1817.75 ;
in:257 out:257 type:B q:1.14 q-aq:0.92 q-noVbv:1.14 q-Rceq:1.08 tex:1430 mv:154 misc:305 icu:0.25 pcu:5.50 scu:1818.25 ;
in:256 out:258 type:b q:2.27 q-aq:1.97 q-noVbv:2.27 q-Rceq:1.08 tex:2283 mv:108 misc:257 icu:0.00 pcu:12.50 scu:1811.50 ;
in:258 out:259 type:b q:2.27 q-aq:1.90 q-noVbv:2.27 q-Rceq:1.08 tex:574 mv:58 misc:243 icu:0.25 pcu:1.50 scu:1822.25 ;
in:261 out:260 type:P q:0.00 q-aq:0.00 q-noVbv:-8.00 q-Rceq:1.08 tex:2960 mv:159 misc:256 icu:0.25 pcu:4.25 scu:1819.50 ;
in:260 out:261 type:b q:2.27 q-aq:1.97 q-noVbv:2.27 q-Rceq:1.08 tex:558 mv:67 misc:217 icu:0.00 pcu:0.75 scu:1823.25 ;
in:263 out:262 type:P q:0.00 q-aq:0.00 q-noVbv:-8.00 q-Rceq:1.08 tex:1646 mv:108 misc:230 icu:0.00 pcu:2.75 scu:1821.25 ;
in:262 out:263 type:b q:2.27 q-aq:1.90 q-noVbv:2.27 q-Rceq:1.08 tex:131 mv:73 misc:235 icu:0.25 pcu:3.00 scu:1820.75 ;
in:268 out:264 type:P q:0.00 q-aq:0.00 q-noVbv:-8.00 q-Rceq:1.08 tex:1870 mv:117 misc:246 icu:0.00 pcu:17.50 scu:1806.50 ;
in:266 out:265 type:B q:1.14 q-aq:0.97 q-noVbv:1.14 q-Rceq:1.08 tex:961 mv:91 misc:250 icu:0.25 pcu:16.75 scu:1807.00 ;
in:264 out:266 type:b q:2.27 q-aq:1.97 q-noVbv:2.27 q-Rceq:1.08 tex:717 mv:125 misc:236 icu:0.00 pcu:1.25 scu:1822.75 ;
in:265 out:267 type:b q:2.27 q-aq:1.90 q-noVbv:2.27 q-Rceq:1.08 tex:891 mv:94 misc:235 icu:0.00 pcu:1.50 scu:1822.50 ;
in:267 out:268 type:b q:2.27 q-aq:1.86 q-noVbv:2.27 q-Rceq:1.08 tex:77 mv:40 misc:209 icu:0.00 pcu:0.25 scu:1823.75 ;
in:271 out:269 type:P q:0.00 q-aq:0.00 q-noVbv:-8.00 q-Rceq:1.08 tex:5044 mv:183 misc:297 icu:0.25 pcu:3.25 scu:1820.50 ;
in:270 out:270 type:B q:1.14 q-aq:0.97 q-noVbv:1.14 q-Rceq:1.08 tex:8 mv:60 misc:214 icu:0.00 pcu:20.00 scu:1804.00 ;
in:269 out:271 type:b q:2.27 q-aq:1.82 q-noVbv:2.27 q-Rceq:1.08 tex:512 mv:71 misc:255 icu:0.00 pcu:13.25 scu:1810.75 ;
in:276 out:272 type:P q:0.00 q-aq:0.00 q-noVbv:-8.00 q-Rceq:1.08 tex:6073 mv:129 misc:352 icu:0.25 pcu:8.00 scu:1815.75 ;
in:274 out:273 type:B q:1.14 q-aq:1.00 q-noVbv:1.14 q-Rceq:1.08 tex:1219 mv:111 misc:263 icu:0.00 pcu:49.25 scu:1774.75 ;
in:272 out:274 type:b q:2.27 q-aq:1.90 q-noVbv:2.27 q-Rceq:1.08 tex:1052 mv:67 misc:259 icu:0.25 pcu:0.75 scu:1823.00 ;
in:273 out:275 type:b q:2.27 q-aq:1.91 q-noVbv:2.27 q-Rceq:1.08 tex:1307 mv:110 misc:286 icu:0.25 pcu:22.50 scu:1801.25 ;
in:275 out:276 type:b q:2.27 q-aq:1.90 q-noVbv:2.27 q-Rceq:1.08 tex:825 mv:59 misc:239 icu:0.00 pcu:1.00 scu:1823.00 ;
in:281 out:277 type:P q:0.00 q-aq:0.00 q-noVbv:-8.00 q-Rceq:1.08 tex:4755 mv:249 misc:303 icu:0.75 pcu:6.00 scu:1817.25 ;
in:279 out:278 type:B q:1.14 q-aq:0.98 q-noVbv:1.14 q-Rceq:1.08 tex:1363 mv:121 misc:278 icu:0.25 pcu:5.75 scu:1818.00 ;
in:277 out:279 type:b q:2.27 q-aq:1.97 q-noVbv:2.27 q-Rceq:1.08 tex:27 mv:82 misc:207 icu:0.00 pcu:0.50 scu:1823.50 ;
in:278 out:280 type:b q:2.27 q-aq:1.97 q-noVbv:2.27 q-Rceq:1.08 tex:564 mv:114 misc:225 icu:0.00 pcu:21.00 scu:1803.00 ;
in:280 out:281 type:b q:2.27 q-aq:1.95 q-noVbv:2.27 q-Rceq:1.08 tex:2721 mv:147 misc:258 icu:0.00 pcu:5.25 scu:1818.75 ;
in:284 out:282 type:P q:0.00 q-aq:0.00 q-noVbv:-8.00 q-Rceq:1.08 tex:6316 mv:186 misc:388 icu:0.00 pcu:11.25 scu:1812.75 ;
in:283 out:283 type:B q:1.14 q-aq:0.98 q-noVbv:1.14 q-Rceq:1.08 tex:907 mv:101 misc:303 icu:0.00 pcu:3.75 scu:1820.25 ;
in:282 out:284 type:b q:2.27 q-aq:1.88 q-noVbv:2.27 q-Rceq:1.08 tex:3039 mv:231 misc:282 icu:0.25 pcu:19.25 scu:1804.50 ;
in:289 out:285 type:P q:0.00 q-aq:0.00 q-noVbv:-8.00 q-Rceq:1.08 tex:7531 mv:226 misc:378 icu:1.00 pcu:12.50 scu:1810.50 ;
in:287 out:286 type:B q:1.14 q-aq:0.96 q-noVbv:1.14 q-Rceq:1.08 tex:1337 mv:126 misc:265 icu:0.25 pcu:21.75 scu:1802.00 ;
in:285 out:287 type:b q:2.27 q-aq:1.95 q-noVbv:2.27 q-Rceq:1.08 tex:3626 mv:208 misc:243 icu:0.00 pcu:3.25 scu:1820.75 ;
in:286 out:288 type:b q:2.27 q-aq:1.74 q-noVbv:2.27 q-Rceq:1.08 tex:3612 mv:205 misc:306 icu:0.50 pcu:35.75 scu:1787.75 ;
in:288 out:289 type:b q:2.27 q-aq:1.95 q-noVbv:2.27 q-Rceq:1.08 tex:899 mv:89 misc:238 icu:0.00 pcu:1.50 scu:1822.50 ;
in:292 out:290 type:P q:0.00 q-aq:0.00 q-noVbv:-8.00 q-Rceq:1.08 tex:4637 mv:189 misc:243 icu:0.25 pcu:4.75 scu:1819.00 ;
in:291 out:291 type:B q:1.14 q-aq:0.96 q-noVbv:1.14 q-Rceq:1.08 tex:3747 mv:154 misc:254 icu:0.25 pcu:3.75 scu:1820.00 ;
in:290 out:292 type:b q:2.27 q-aq:1.86 q-noVbv:2.27 q-Rceq:1.08 tex:3090 mv:156 misc:266 icu:0.00 pcu:5.00 scu:1819.00 ;
in:297 out:293 type:P q:0.00 q-aq:0.00 q-noVbv:-8.00 q-Rceq:1.08 tex:4018 mv:178 misc:252 icu:0.00 pcu:4.00 scu:1820.00 ;
in:295 out:294 type:B q:1.14 q-aq:0.96 q-noVbv:1.14 q-Rceq:1.08 tex:3037 mv:190 misc:285 icu:0.00 pcu:3.25 scu:1820.75 ;
in:293 out:295 type:b q:2.27 q-aq:1.95 q-noVbv:2.27 q-Rceq:1.08 tex:2739 mv:128 misc:233 icu:0.00 pcu:2.50 scu:1821.50 ;
in:294 out:296 type:b q:2.27 q-aq:1.86 q-noVbv:2.27 q-Rceq:1.08 tex:199 mv:56 misc:238 icu:0.00 pcu:8.75 scu:1815.25 ;
in:296 out:297 type:b q:2.27 q-aq:1.93 q-noVbv:2.27 q-Rceq:1.08 tex:770 mv:103 misc:231 icu:0.00 pcu:1.25 scu:1822.75 ;
